offshore,0
Onshore,0
PV,0
river,0
lake,0
biogas1,0.082
biogas2,0.05576
ngas1,0.09711
ngas2,0.05976
ocgt,0
ccgt-ccs,0
nuc,0.0095
PHS,0
Battery,0
methanation1,0.005444
methanation2,-0.02324
