Offshore,47.0318
Onshore,34.5477
PV,9.226193333
river,14.85
lake,11.375
biogas1,0
biogas2,0
ngas1,0
ngas2,0
ocgt,16.5
ccgt-ccs,32
nuc,97.5
PHS,7.5
Battery,1.96
methanation1,0
methanation2,0
