1,offshore,capital,113.494487
2,offshore,capital,150.8642866
3,offshore,capital,188.234086
1,offshore,operational,35.3818
2,offshore,operational,47.0318
3,offshore,operational,73.6318
1,onshore,capital,61.2489612
2,onshore,capital,81.15690526
3,onshore,capital,101.065749
1,onshore,operational,26.0727
2,onshore,operational,34.5477
3,onshore,operational,43.0227
